SubjCode,OnEvent,ISI
P527,NH7+,34
P527,NF7+,33
P527,SF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,SH7+,34
P527,NF7+,34
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,SF7+,33
P527,NF7+,34
P527,NH7+,34
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,34
P527,NH7+,34
P527,NF7+,33
P527,NH7+,33
P527,NF7+,34
P527,SF7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,SF7+,33
P527,NH7+,33
P527,SF7+,33
P527,SH7+,33
P527,SF7+,33
P527,NF7+,34
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,SF7+,33
P527,NF7+,33
P527,SH7+,34
P527,NF7+,33
P527,NH7+,33
P527,NF7+,34
P527,NH7+,33
P527,SF7+,33
P527,SF7+,33
P527,NF7+,33
P527,NF7+,33
P527,SH7+,33
P527,NF7+,34
P527,NF7+,34
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,SH7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,34
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,SH7+,34
P527,NH7+,33
P527,SH7+,33
P527,NH7+,33
P527,SH7+,34
P527,NH7+,33
P527,NH7+,34
P527,NF7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,34
P527,NF7+,33
P527,SF7+,34
P527,NF7+,34
P527,SH7+,34
P527,SH7+,34
P527,NF7+,33
P527,SF7+,33
P527,SH7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,SH7+,33
P527,NF7+,33
P527,SF7+,33
P527,NH7+,34
P527,NF7+,33
P527,NH7+,34
P527,SF7+,34
P527,NF7+,34
P527,NF7+,34
P527,NF7+,33
P527,NH7+,33
P527,NF7+,34
P527,NF7+,34
P527,NH7+,34
P527,SF7+,33
P527,NH7+,34
P527,NF7+,33
P527,NF7+,34
P527,NF7+,33
P527,NF7+,34
P527,SF7+,33
P527,NF7+,33
P527,NF7+,34
P527,NH7+,34
P527,SF7+,34
P527,NF7+,34
P527,NH7+,33
P527,SF7+,34
P527,SH7+,33
P527,NH7+,33
P527,SH7+,34
P527,NF7+,34
P527,SH7+,33
P527,SH7+,33
P527,NH7+,33
P527,NF7+,34
P527,SH7+,34
P527,NF7+,34
P527,SF7+,34
P527,SF7+,34
P527,NH7+,33
P527,NF7+,34
P527,NH7+,34
P527,SF7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,34
P527,NH7+,33
P527,NF7+,33
P527,SH7+,34
P527,NH7+,34
P527,NF7+,33
P527,NF7+,34
P527,NH7+,33
P527,SH7+,34
P527,NF7+,33
P527,NF7+,33
P527,SH7+,34
P527,NH7+,34
P527,SH7+,34
P527,NH7+,33
P527,NF7+,33
P527,SF7+,34
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,34
P527,NF7+,33
P527,SF7+,34
P527,NH7+,33
P527,NF7+,33
P527,SH7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,SF7+,33
P527,NF7+,34
P527,NF7+,34
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,34
P527,NF7+,34
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,NF7+,33
P527,NF7+,34
P527,NH7+,34
P527,SH7+,33
P527,NF7+,34
P527,NH7+,33
P527,SF7+,33
P527,NF7+,34
P527,SH7+,33
P527,NF7+,34
P527,SF7+,33
P527,SH7+,33
P527,NH7+,33
P527,NH7+,34
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,SH7+,33
P527,NH7+,34
P527,SF7+,33
P527,NH7+,34
P527,SF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NH7+,34
P527,NF7+,34
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,SH7+,34
P527,NF7+,33
P527,NF7+,34
P527,SF7+,33
P527,SH7+,33
P527,NH7+,33
P527,SH7+,33
P527,NF7+,34
P527,NH7+,33
P527,NH7+,33
P527,NF7+,32
P527,NH7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,34
P527,NF7+,34
P527,NF7+,33
P527,NH7+,33
P527,NF7+,34
P527,NF7+,33
P527,NF7+,34
P527,SH7+,34
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NH7+,34
P527,NH7+,34
P527,NH7+,33
P527,NF7+,34
P527,NF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,34
P527,NF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,34
P527,SH7+,33
P527,NF7+,34
P527,NH7+,34
P527,SF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,SF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,34
P527,NF7+,34
P527,NF7+,33
P527,NF7+,34
P527,NH7+,34
P527,SF7+,33
P527,NF7+,34
P527,NF7+,34
P527,NH7+,33
P527,NF7+,34
P527,NF7+,33
P527,SH7+,34
P527,NH7+,34
P527,NF7+,34
P527,SH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,SF7+,33
P527,NF7+,33
P527,NH7+,34
P527,NF7+,33
P527,NH7+,34
P527,SH7+,33
P527,NH7+,34
P527,NF7+,33
P527,NH7+,34
P527,NH7+,34
P527,SH7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,34
P527,SH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,NH7+,33
P527,NF7+,33
P527,SF7+,34
P527,NH7+,33
P527,NF7+,33
P527,SF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,SH7+,34
P527,NF7+,34
P527,NH7+,34
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,SF7+,34
P527,NH7+,34
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NH7+,33
P527,SH7+,33
P527,NF7+,34
P527,NF7+,34
P527,NF7+,34
P527,SF7+,33
P527,NH7+,33
P527,SH7+,33
P527,NF7+,33
P527,NF7+,34
P527,SF7+,33
P527,NH7+,33
P527,SH7+,33
P527,NH7+,34
P527,SF7+,33
P527,SF7+,33
P527,NH7+,33
P527,NF7+,33
P527,SF7+,34
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,SH7+,33
P527,NH7+,34
P527,NF7+,33
P527,SH7+,33
P527,NF7+,33
P527,SF7+,34
P527,SH7+,33
P527,NF7+,33
P527,NH7+,33
P527,SH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,SF7+,34
P527,NH7+,34
P527,NF7+,33
P527,SF7+,33
P527,NH7+,33
P527,SF7+,33
P527,SH7+,33
P527,NH7+,33
P527,SH7+,34
P527,SH7+,33
P527,NF7+,33
P527,SF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,34
P527,NF7+,33
P527,NF7+,34
P527,NH7+,33
P527,SH7+,33
P527,SH7+,34
P527,NH7+,34
P527,NH7+,34
P527,SH7+,33
P527,SF7+,34
P527,NF7+,33
P527,SH7+,34
P527,NF7+,34
P527,SF7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,34
P527,NF7+,34
P527,NH7+,33
P527,NH7+,33
P527,NH7+,34
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,SH7+,33
P527,SF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,34
P527,NF7+,33
P527,SF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NH7+,33
P527,SF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,SH7+,33
P527,SF7+,34
P527,SH7+,33
P527,SH7+,33
P527,SH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NF7+,33
P527,SF7+,33
P527,NF7+,33
P527,SH7+,33
P527,NF7+,33
P527,SH7+,33
P527,SF7+,34
P527,NH7+,33
P527,NF7+,34
P527,NF7+,33
P527,SF7+,34
P527,SF7+,34
P527,SF7+,33
P527,SH7+,34
P527,SF7+,34
P527,NH7+,34
P527,NH7+,33
P527,NH7+,34
P527,NH7+,33
P527,SH7+,33
P527,NF7+,34
P527,NH7+,33
P527,NH7+,33
P527,SF7+,33
P527,NF7+,33
P527,NH7+,33
P527,SH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,NF7+,33
P527,SH7+,33
P527,SF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,34
P527,NH7+,34
P527,NH7+,34
P527,NF7+,33
P527,NF7+,34
P527,SH7+,34
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,SF7+,34
P527,SF7+,33
P527,NH7+,33
P527,NF7+,33
P527,NH7+,33
P527,NH7+,34
P527,NH7+,33
P527,SF7+,33
P527,SH7+,33
P527,NH7+,33
P527,NH7+,33
P527,SH7+,33
P527,SF7+,34
P527,SF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,NH7+,34
P527,NH7+,34
P527,NF7+,33
P527,NH7+,33
P527,NH7+,33
P527,NF7+,34
P527,SF7+,33
P527,NH7+,34
P527,SF2+,217
P527,SF2+,216
P527,NH2+,217
P527,SF2+,217
P527,SH7+,34
P527,NH7+,33
P527,SF7+,34
P527,SF7+,33
P527,NF2+,217
P527,SF2+,217
P527,NH7+,33
P527,SF2+,217
P527,SF7+,34
P527,NH2+,217
P527,NF2+,217
P527,NF2+,216
P527,SH2+,217
P527,NH2+,217
P527,SH7+,33
P527,NF7+,34
P527,NF7+,34
P527,NH2+,217
P527,SF2+,217
P527,SH2+,217
P527,NF2+,217
P527,NH7+,33
P527,SF7+,33
P527,NF2+,217
P527,SF2+,216
P527,SH7+,33
P527,NH2+,217
P527,NF2+,217
P527,NF7+,33
P527,SH2+,216
P527,NH2+,216
P527,SH7+,34
P527,SH7+,33
P527,SF7+,33
P527,SH2+,217
P527,NH7+,33
P527,SF2+,216
P527,SH7+,33
P527,NH2+,216
P527,NF2+,217
P527,SH2+,217
P527,NH7+,33
P527,SF7+,33
P527,SF2+,216
P527,SH2+,216
P527,SH2+,216
P527,NH7+,33
P527,NF2+,216
P527,NF2+,217
P527,SF2+,217
P527,NF2+,217
P527,NF2+,216
P527,NH7+,33
P527,NF2+,217
P527,NH2+,216
P527,NF7+,33
P527,NH7+,33
P527,SH7+,34
P527,NH2+,216
P527,SH2+,217
P527,NH7+,34
P527,SF2+,217
P527,NF7+,33
P527,NF2+,217
P527,SH7+,33
P527,SF7+,33
P527,SH2+,216
P527,NF2+,216
P527,SF2+,217
P527,NF2+,217
P527,SH2+,217
P527,NH2+,217
P527,SH2+,217
P527,SH2+,217
P527,NF2+,217
P527,NH7+,34
P527,NH7+,33
P527,NH2+,217
P527,SH2+,217
P527,SF2+,217
P527,SH2+,216
P527,NF7+,33
P527,NF2+,217
P527,NF7+,34
P527,NF7+,33
P527,SF2+,217
P527,NH2+,217
P527,SF7+,34
P527,SF2+,216
P527,SH2+,216
P527,SH7+,34
P527,NH7+,33
P527,NF7+,34
P527,NH7+,33
P527,SH2+,217
P527,SF7+,33
P527,SF2+,217
P527,SH7+,34
P527,NF7+,33
P527,NH2+,216
P527,SH7+,33
P527,NH7+,33
P527,SF7+,34
P527,SH7+,34
P527,NH2+,217
P527,NH7+,34
P527,SF7+,33
P527,SH7+,34
P527,SF7+,33
P527,NH7+,33
P527,NH2+,217
P527,NF2+,217
P527,NH7+,34
P527,SH2+,216
P527,NF7+,34
P527,NH2+,217
P527,NH7+,33
P527,SH7+,33
P527,NH7+,34
P527,SF7+,33
P527,NF7+,33
P527,SF2+,216
P527,SH2+,217
P527,NF2+,217
P527,NF2+,216
P527,NH2+,216
P527,SF7+,33
P527,SF2+,217
P527,NF2+,216
P527,SF2+,217
P527,NF2+,216
P527,SF7+,33
P527,SF2+,217
P527,NF7+,33
P527,SH7+,34
P527,SF7+,34
P527,SF2+,217
P527,SF2+,217
P527,SF7+,33
P527,NF7+,33
P527,NF2+,217
P527,SF7+,33
P527,SH2+,216
P527,SH7+,33
P527,SH2+,217
P527,NF2+,216
P527,SH2+,217
P527,NF7+,34
P527,SF2+,216
P527,NH7+,33
P527,NF7+,34
P527,SF7+,34
P527,NF7+,33
P527,SF2+,216
P527,SH7+,33
P527,SH7+,33
P527,NF7+,33
P527,SH7+,34
P527,SF2+,216
P527,SF2+,217
P527,NH7+,34
P527,NH7+,34
P527,SH2+,217
P527,SH2+,217
P527,NH7+,34
P527,NF7+,34
P527,SH2+,216
P527,NH7+,33
P527,SF7+,34
P527,SF7+,34
P527,NF2+,217
P527,SH7+,33
P527,NH2+,217
P527,SH2+,216
P527,NF2+,217
P527,SF7+,33
P527,SF2+,216
P527,NH7+,34
P527,SH2+,217
P527,NH2+,217
P527,SH7+,33
P527,SH7+,33
P527,SH7+,34
P527,SF7+,34
P527,SF7+,33
P527,SF7+,33
P527,SH7+,33
P527,NF2+,216
P527,NF7+,34
P527,NH2+,217
P527,NH2+,216
P527,SF7+,34
P527,SH2+,217
P527,NF7+,33
P527,SF7+,34
P527,SH7+,33
P527,NH2+,216
P527,NH7+,34
P527,NH2+,216
P527,SH2+,217
P527,NF7+,34
P527,NH2+,216
P527,NH7+,33
P527,SH7+,33
P527,SH2+,217
P527,SF2+,216
P527,NF7+,33
P527,NF7+,33
P527,NH7+,34
P527,SF2+,217
P527,NH2+,217
P527,SF2+,217
P527,SF2+,217
P527,NF2+,217
P527,NF2+,216
P527,SH7+,34
P527,SF2+,217
P527,SH7+,33
P527,SH2+,217
P527,NF7+,34
P527,NF7+,34
P527,SH2+,216
P527,SF7+,33
P527,NF2+,217
P527,SF7+,33
P527,SH7+,33
P527,NH7+,33
P527,NH2+,217
P527,NH7+,33
P527,NH7+,33
P527,SF2+,216
P527,SH2+,216
P527,SH7+,33
P527,SH7+,33
P527,NF7+,34
P527,SF7+,33
P527,NF2+,217
P527,NH7+,33
P527,NF7+,34
P527,NF2+,217
P527,NH7+,34
P527,SF7+,34
P527,SF2+,217
P527,NF7+,33
P527,SH7+,34
P527,NH2+,217
P527,SF2+,217
P527,NF2+,217
P527,SH7+,33
P527,NH7+,34
P527,SF7+,33
P527,NH2+,217
P527,SF7+,33
P527,NH2+,217
P527,NF7+,33
P527,SF7+,34
P527,SH7+,32
P527,NF7+,34
P527,NF2+,217
P527,SF2+,217
P527,NF2+,217
P527,NH7+,33
P527,SF7+,34
P527,SH7+,33
P527,SH2+,217
P527,SF7+,33
P527,SF7+,33
P527,SH2+,216
P527,SF2+,216
P527,NF2+,216
P527,SH7+,33
P527,NF2+,216
P527,NF7+,33
P527,SH2+,217
P527,NH7+,34
P527,SH7+,33
P527,NF7+,33
P527,NH2+,216
P527,SH2+,216
P527,NH2+,216
P527,SF2+,217
P527,NH2+,217
P527,NF7+,33
P527,NH2+,217
P527,NF7+,33
P527,NH7+,33
P527,SH2+,217
P527,NH2+,216
P527,NH2+,217
P527,NH2+,216
P527,NF7+,34
P527,NF2+,217
P527,SH2+,217
P527,NH7+,33
P527,NH2+,217
P527,SH2+,217
P527,SF7+,33
P527,NF2+,217
P527,NH2+,217
P527,SH7+,33
P527,SF7+,34
P527,NH7+,33
P527,SF7+,33
P527,SH7+,33
P527,NF7+,33
P527,NF2+,217
P527,NF7+,34
P527,SF2+,216
P527,NF7+,33
P527,SH7+,33
P527,NH2+,217
P527,NH2+,216
P527,NF7+,34
P527,SF2+,217
P527,NH7+,33
P527,SH2+,217
P527,SF7+,33
P527,SH7+,33
P527,SH2+,217
P527,SH7+,33
P527,SH2+,217
P527,SF7+,34
P527,NF7+,33
P527,NF7+,33
P527,NF7+,33
P527,SH2+,217
P527,NH2+,216
P527,NF2+,217
P527,SF2+,216
P527,SH2+,216
P527,NF2+,217
P527,NH7+,34
P527,NF2+,216
P527,SH2+,217
P527,SF2+,217
P527,NH7+,34
P527,SF2+,217
P527,NH7+,34
P527,NF7+,33
P527,SF2+,217
P527,SF2+,216
P527,SF2+,217
P527,SF7+,33
P527,NH2+,216
P527,SF7+,33
P527,NF7+,33
P527,SH7+,33
P527,NF2+,217
P527,NF2+,216
P527,SF7+,33
P527,NH2+,216
P527,NH2+,216
P527,SH2+,217
P527,SH7+,34
P527,NF7+,33
P527,SH2+,217
P527,NF7+,33
P527,NF7+,34
P527,SF7+,33
P527,SF7+,33
P527,NH2+,216
P527,SH2+,217
P527,NH2+,217
P527,NF7+,33
P527,SH7+,33
P527,SF2+,216
P527,NH2+,216
P527,SF2+,217
P527,NH7+,34
P527,SH2+,216
P527,NH2+,217
P527,NH7+,34
P527,SH7+,33
P527,NH7+,33
P527,NH7+,34
P527,NH7+,33
P527,NH7+,33
P527,NF2+,216
P527,NH2+,217
P527,SF2+,217
P527,NH7+,33
P527,SF7+,34
P527,NH7+,33
P527,NF2+,217
P527,SF2+,216
P527,SF7+,33
P527,SF2+,216
P527,NF2+,217
P527,NF7+,34
P527,SH2+,216
P527,NF7+,33
P527,SH7+,34
P527,NH7+,34
P527,NH2+,217
P527,SH7+,33
P527,NH7+,33
P527,SH7+,34
P527,NF2+,217
P527,SH7+,34
P527,SF7+,33
P527,SF2+,216
P527,SF7+,33
P527,NF7+,33
P527,NF2+,217
P527,SF2+,216
P527,SF7+,33
P527,NH2+,217
P527,SF7+,33
P527,SH7+,33
P527,SF2+,217
P527,NF2+,217
P527,NF7+,33
P527,SH2+,216
P527,SH7+,33
P527,NF2+,217
P527,NF2+,217
P527,SH2+,217
P527,SH7+,33
P527,SF7+,34
P527,NF2+,217
P527,NH7+,33
P527,NH7+,33
P527,SH2+,216
P527,SH7+,33
P527,NF2+,217
P527,NH7+,33
P527,SH7+,33
P527,NF7+,34
P527,NH7+,33
P527,NH7+,33
P527,SF2+,217
P527,NH2+,217
P527,SH2+,217
P527,SH7+,33
P527,SF7+,34
P527,SH2+,217
P527,NH2+,217
P527,NH7+,33
P527,NF7+,33
P527,NF2+,216
P527,SF2+,216
P527,NH7+,34
P527,NF2+,217
P527,NH2+,217
P527,NH7+,34
P527,SH2+,217
P527,SF7+,33
P527,NH2+,217
P527,SF7+,33
P527,NF2+,217
P527,SH2+,217
P527,SH2+,217
P527,SF7+,34
P527,NH7+,33
P527,SF2+,216
P527,NH2+,217
P527,NF7+,34
P527,SF7+,34
P527,NH2+,217
P527,NH7+,33
P527,NH2+,216
P527,SH7+,33
P527,NH7+,34
P527,NF7+,33
P527,NF7+,33
P527,NH2+,216
P527,NF7+,33
P527,SF7+,33
P527,SF2+,217
P527,SF2+,217
P527,NH2+,216
P527,NF2+,217
P527,SH7+,33
P527,SF2+,217
P527,SH2+,216
P527,SH2+,217
P527,SH2+,216
P527,SH7+,33
P527,NF7+,33
P527,NF2+,216
P527,NH7+,33
P527,SH7+,34
P527,NH7+,34
P527,NF2+,217
P527,SF2+,216
P527,SF2+,216
P527,SH2+,217
P527,SH7+,33
P527,SF2+,217
P527,SH7+,34
P527,NF2+,217
P527,SF7+,33
P527,SF2+,216
P527,SF2+,216
P527,NH2+,217
P527,NF2+,217
P527,SF7+,33
P527,NF7+,33
P527,NH7+,33
P527,NF7+,34
P527,NF2+,217
P527,SF7+,33
P527,SH7+,33
P527,SH7+,34
P527,NH2+,217
P527,SH7+,33
P527,NH7+,33
P527,SF7+,34
P527,NF2+,216
P527,NF7+,33
P527,NF2+,217
P527,NF2+,217
P527,SH2+,216
P527,SH2+,216
P527,NF2+,216
P527,NH2+,217
P527,NH2+,217
P527,NF7+,33
P527,SF2+,217
P527,NH2+,217
P527,NH7+,33
P527,NH7+,33
P527,SF7+,33
P527,SH7+,34
P527,NH2+,216
P527,SH2+,217
P527,SH7+,33
P527,SH2+,217
P527,SF2+,217
P527,NH2+,216
P527,NH7+,33
P527,SF2+,217
P527,NH2+,217
P527,SH7+,34
P527,NF7+,33
P527,NH2+,216
P527,NH2+,216
P527,SF7+,34
P527,NF7+,33
P527,NF2+,217
P527,SF2+,217
P527,NH2+,216
P527,NF2+,217
P527,NF7+,34
P527,NH2+,216
P527,SF7+,33
P527,NH2+,216
P527,SH7+,33
P527,NH2+,217
P527,SF2+,217
P527,NF7+,33
P527,SF7+,33
P527,NF2+,217
P527,NH7+,33
P527,NF2+,217
P527,SF2+,217
P527,SF7+,33
P527,SF7+,34
P527,SH2+,216
P527,SH7+,33
P527,SF7+,34
P527,NH7+,33
P527,NH7+,33
P527,SF7+,34
P527,NH2+,217
P527,SF2+,216
P527,NF2+,216
P527,NF7+,33
P527,SH2+,217
P527,NF2+,216
P527,NH7+,33
P527,SH7+,33
P527,SF2+,217
P527,SH7+,33
P527,SF7+,33
P527,SF7+,34
P527,NF7+,34
P527,NH7+,33
P527,SH7+,34
P527,SH7+,33
P527,SH2+,217
P527,NH2+,217
P527,SH2+,217
P527,NH7+,33
P527,SF2+,217
P527,SF7+,33
P527,NF2+,216
P527,SH2+,217
P527,SH2+,217
P527,SH7+,33
P527,SH2+,217
P527,NF7+,33
P527,NF7+,33
P527,SH2+,217
P527,SF2+,216
P527,NF7+,33
P527,NF2+,216
P527,NF2+,217
P527,SF7+,33
P527,SH7+,33
P527,SF2+,217
P527,NF7+,33
P527,SH2+,217
P527,NF2+,217
P527,NH2+,217
P527,SH2+,217
P527,NH2+,216
P527,SH7+,33
P527,SF2+,217
P527,NH7+,33
P527,SH2+,217
P527,SH7+,34
P527,SF7+,34
P527,SF2+,216
P527,SF2+,217
P527,SH7+,33
P527,NH7+,34
P527,NF7+,33
P527,SH7+,34
P527,SH2+,217
P527,NF7+,33
P527,NH7+,33
P527,NF7+,33
P527,SF2+,217
P527,NF2+,216
P527,SH2+,217
P527,NF7+,33
P527,NF7+,34
P527,SF7+,34
P527,NH2+,217
P527,NF7+,33
P527,SF7+,33
P527,NH2+,216
P527,SH2+,217
P527,SF7+,33
P527,NF2+,217
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,SH7+,33
P528,SH7+,33
P528,NH7+,33
P528,NF7+,34
P528,NH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,SH7+,34
P528,SF7+,33
P528,SH7+,33
P528,NF7+,34
P528,NF7+,34
P528,SH7+,34
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,NH7+,33
P528,SF7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,NF7+,33
P528,NH7+,33
P528,SH7+,34
P528,NH7+,33
P528,NF7+,33
P528,SF7+,33
P528,NH7+,34
P528,NF7+,33
P528,SH7+,33
P528,SF7+,34
P528,NH7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,33
P528,SH7+,33
P528,SH7+,34
P528,SF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,34
P528,NH7+,33
P528,NH7+,34
P528,NH7+,33
P528,SF7+,34
P528,SH7+,33
P528,NF7+,34
P528,NF7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,NH7+,33
P528,NH7+,34
P528,SH7+,33
P528,SF7+,33
P528,NH7+,33
P528,NH7+,34
P528,NH7+,33
P528,SF7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,34
P528,SH7+,33
P528,NH7+,33
P528,SF7+,34
P528,NH7+,33
P528,SH7+,33
P528,NH7+,34
P528,SF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NH7+,33
P528,NH7+,34
P528,NH7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,NF7+,34
P528,NH7+,33
P528,NF7+,33
P528,SH7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,NF7+,33
P528,NF7+,34
P528,SH7+,34
P528,SH7+,33
P528,NH7+,33
P528,NH7+,33
P528,NF7+,33
P528,SH7+,34
P528,NF7+,33
P528,NH7+,34
P528,SF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,34
P528,NH7+,34
P528,NF7+,33
P528,NH7+,34
P528,NH7+,33
P528,NF7+,34
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,SF7+,33
P528,NH7+,34
P528,NH7+,34
P528,SH7+,33
P528,SH7+,33
P528,NH7+,34
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,SF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,SF7+,33
P528,SF7+,33
P528,NH7+,34
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,NF7+,33
P528,SF7+,34
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,34
P528,SH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NF7+,33
P528,SF7+,33
P528,SH7+,34
P528,NF7+,34
P528,NF7+,34
P528,SH7+,33
P528,SF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NH7+,33
P528,NH7+,34
P528,NF7+,33
P528,SH7+,33
P528,NF7+,33
P528,SF7+,33
P528,SF7+,34
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NH7+,33
P528,NF7+,34
P528,NH7+,34
P528,SF7+,34
P528,NH7+,33
P528,SH7+,34
P528,SF7+,33
P528,SH7+,34
P528,NH7+,34
P528,SH7+,34
P528,NH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,SF7+,33
P528,SH7+,33
P528,NH7+,34
P528,NH7+,34
P528,NF7+,33
P528,NF7+,34
P528,NF7+,33
P528,NH7+,34
P528,NF7+,34
P528,NF7+,33
P528,NF7+,33
P528,NF7+,33
P528,NH7+,33
P528,NH7+,33
P528,NH7+,33
P528,SH7+,33
P528,NF7+,34
P528,NF7+,33
P528,SF7+,34
P528,NF7+,34
P528,NH7+,34
P528,NF7+,34
P528,NH7+,33
P528,SF7+,34
P528,NF7+,34
P528,NH7+,34
P528,NH7+,33
P528,NF7+,34
P528,SH7+,33
P528,NF7+,33
P528,NF7+,34
P528,NF7+,34
P528,SH7+,33
P528,NF7+,34
P528,NH7+,34
P528,SH7+,33
P528,NH7+,33
